Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker
PERFORMANT FINANCIAL CORP,8/10/12,131,0.763358779,3.053435115,0,0,PFMT
MANCHESTER UNITED PLC,8/13/12,110,0,1.818181818,0,0,MANU
HI-CRUSH INC.,8/16/12,67,0,5.970149254,0,0,HCLP
"TRULIA, INC.",9/20/12,153,1.307189542,2.614379085,0.653594771,0.653594771,TRLA
CAPITAL BANK FINANCIAL CORP.,9/21/12,87,4.597701149,0,1.149425287,0,CBF
NATIONAL BANK HOLDINGS CORP,9/21/12,12,0,0,0,0,NBHC
"SPIRIT REALTY CAPITAL, INC.",9/21/12,176,0.568181818,3.409090909,0,1.136363636,SRC
SUNOCO LP,9/21/12,218,0.458715596,6.880733945,0,1.376146789,SUSP
"SANTANDER MEXICO FINANCIAL GROUP, S.A.B. DE C.V.",9/27/12,160,0,3.125,0,0,BSMX
"QUALYS, INC.",9/28/12,212,1.41509434,1.886792453,1.41509434,1.41509434,QLYS
"SUMMIT MIDSTREAM PARTNERS, LP",9/28/12,176,0,4.545454545,0,3.977272727,SMLP
"LIFELOCK, INC.",10/3/12,366,0.819672131,3.005464481,0.273224044,1.092896175,LOCK
JAVELIN MORTGAGE INVESTMENT CORP.,10/4/12,218,0.458715596,5.963302752,0,0,JMI
LUXFER HOLDINGS PLC,10/4/12,126,0,5.555555556,0,0,LXFR
"BERRY GLOBAL GROUP, INC.",10/5/12,59,0,5.084745763,0,0,BERY
FLEETMATICS GROUP LTD,10/5/12,130,1.538461538,3.076923077,0.769230769,0.769230769,FLTX
REGULUS THERAPEUTICS INC.,10/5/12,163,0.613496933,0.613496933,0,1.226993865,RGLS
AMBARELLA INC,10/10/12,154,1.298701299,1.948051948,1.298701299,1.948051948,AMBA
AMIRA NATURE FOODS LTD.,10/11/12,242,0,6.198347107,0,6.611570248,ANFI
"INTERCEPT PHARMACEUTICALS, INC.",10/11/12,456,0,0.438596491,0.219298246,0.657894737,ICPT
KYTHERA BIOPHARMACEUTICALS INC,10/11/12,124,0,2.419354839,1.612903226,0.806451613,KYTH
REALOGY HOLDINGS CORP.,10/11/12,419,0,5.250596659,0,0,RLGY
"SHUTTERSTOCK, INC.",10/11/12,244,1.229508197,5.327868852,0.819672131,3.68852459,SSTK
"ROAN RESOURCES, INC.",10/12/12,192,0.520833333,5.208333333,0,3.645833333,LNCO
"DIAMONDBACK ENERGY, INC.",10/15/12,220,0.454545455,4.545454545,0.909090909,2.727272727,FANG
"WORKDAY, INC.",10/15/12,182,1.098901099,2.197802198,0.549450549,1.098901099,WDAY
COLLABRIUM JAPAN ACQUISITION CORP,10/19/12,1214,0.164744646,2.388797364,0,0.329489292,JACQU
SEADRILL PARTNERS LLC,10/19/12,76,1.315789474,1.315789474,0,0,SDLP
KBS FASHION GROUP LTD,10/26/12,1524,3.477690289,3.215223097,0,0.262467192,AQUUU
NUVEEN LONG/SHORT COMMODITY TOTAL RETURN FUND,10/26/12,217,0,5.069124424,0,0,CTF
CROSSAMERICA PARTNERS LP,10/26/12,465,0.430107527,5.161290323,0.215053763,2.150537634,LGP
WHITEWAVE FOODS CO,10/26/12,143,0,4.195804196,0,2.097902098,WWAV
METHES ENERGIES INTERNATIONAL LTD,10/29/12,270,0,4.074074074,0.37037037,2.962962963,MEILU
MPLX LP,10/29/12,160,0,2.5,0.625,3.125,MPLX
"MILLENDO THERAPEUTICS, INC.",10/30/12,20,0,0,0,0,OVSC
"SOUTHCROSS ENERGY PARTNERS, L.P.",11/2/12,273,0,4.395604396,0,4.761904762,SXE
"DELEK LOGISTICS PARTNERS, LP",11/5/12,231,0,3.463203463,0.432900433,3.896103896,DKL
RH,11/5/12,305,0,2.950819672,0,0,RH
ATOSSA GENETICS INC,11/9/12,331,0.906344411,2.114803625,0.302114804,3.021148036,ATOS
"WHEELER REAL ESTATE INVESTMENT TRUST, INC.",11/13/12,126,0.793650794,3.174603175,3.174603175,0,WHLR
EUROSITE POWER INC.,11/15/12,36,2.777777778,2.777777778,0,2.777777778,EUSP
RUCKUS WIRELESS INC,11/16/12,174,1.149425287,3.448275862,0.574712644,0.574712644,RKUS
"MOJO DATA SOLUTIONS, INC.",11/20/12,41,0,0,0,0,AUTT
"ALON USA PARTNERS, LP",11/21/12,323,0.309597523,7.120743034,0,1.857585139,ALDW
YY INC.,11/21/12,198,0.505050505,2.02020202,2.02020202,2.525252525,YY
"WESTERN MIDSTREAM PARTNERS, LP",12/10/12,82,0,2.43902439,0,0,WGP
PBF ENERGY INC.,12/13/12,155,0,5.806451613,0,1.935483871,PBF
SOLARCITY CORP,12/13/12,166,1.807228916,1.807228916,0.602409639,1.807228916,SCTY
CHART ACQUISITION CORP.,12/14/12,1638,0.244200244,2.564102564,0.061050061,0.183150183,CACGU
SILVER BAY REALTY TRUST CORP.,12/14/12,105,0,3.80952381,1.904761905,0,SBY
"URBAN TEA, INC.",12/19/12,1510,2.913907285,3.311258278,0,0.264900662,CISAU
SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,12/19/12,60,1.666666667,3.333333333,0,0,SPPP
"ENDEAVOR IP, INC.",1/4/13,33,0,3.03030303,0,0,
"USA COMPRESSION PARTNERS, LP",1/16/13,150,0,8,0,8,USAC
"CVR REFINING, LP",1/18/13,183,0,3.278688525,0,0.546448087,CVRR
NORWEGIAN CRUISE LINE HOLDINGS LTD.,1/18/13,709,0,4.654442877,0,1.692524683,NCLH
"SUNCOKE ENERGY PARTNERS, L.P.",1/18/13,233,0,6.008583691,0,2.145922747,SXCP
CYRUSONE INC.,1/22/13,102,0.980392157,1.960784314,2.941176471,1.960784314,CONE
BRIGHT HORIZONS FAMILY SOLUTIONS INC.,1/25/13,110,0,2.727272727,0,0,BFAM
LIPOSCIENCE INC,1/25/13,174,1.149425287,4.022988506,0.574712644,2.873563218,LPDX
GLADSTONE LAND CORP,1/29/13,247,1.214574899,6.477732794,0,0,LAND
STEMLINE THERAPEUTICS INC,1/29/13,313,0,1.277955272,0,0.958466454,STML
"HUMANIGEN, INC",2/1/13,158,0,1.898734177,1.265822785,2.53164557,KBIO
"TRI POINTE GROUP, INC.",2/1/13,77,1.298701299,5.194805195,0,1.298701299,TPH
ZOETIS INC.,2/4/13,49,2.040816327,2.040816327,0,0,ZTS
BOISE CASCADE CO,2/7/13,140,0,4.285714286,0,2.857142857,BCC
EXONE CO,2/7/13,173,0.578034682,2.312138728,0,0.578034682,XONE
NEW SOURCE ENERGY PARTNERS L.P.,2/8/13,219,0,3.652968037,1.826484018,2.739726027,NSLP
READY CAPITAL CORP,2/8/13,181,0.552486188,6.629834254,0,0,ZFC
"HEALTH INSURANCE INNOVATIONS, INC.",2/11/13,141,2.836879433,3.546099291,0,1.418439716,HIIQ
"ATLAS FINANCIAL HOLDINGS, INC.",2/12/13,145,0.689655172,2.068965517,0.689655172,0,AFH
"CONNECTONE BANCORP, INC.",2/12/13,110,1.818181818,4.545454545,0.909090909,0,CNOB
DARIOHEALTH CORP.,2/15/13,59,0,3.389830508,0,0,DRIO
"ORCHID ISLAND CAPITAL, INC.",2/15/13,243,0.411522634,3.703703704,0,0,ORC
XOOM CORP,2/15/13,152,1.973684211,2.631578947,0.657894737,0,XOOM
"PROFESSIONAL DIVERSITY NETWORK, INC.",3/6/13,192,2.083333333,2.083333333,0.520833333,1.5625,IPDN
ARTISAN PARTNERS ASSET MANAGEMENT INC.,3/7/13,278,0,5.035971223,0,0,APAM
"ITRON NETWORKED SOLUTIONS, INC.",3/13/13,159,1.257861635,3.144654088,0.628930818,1.257861635,SSNI
"MODEL N, INC.",3/20/13,190,1.052631579,1.578947368,1.052631579,0.526315789,MODN
TETRAPHASE PHARMACEUTICALS INC,3/20/13,339,0,2.359882006,0,1.769911504,TTPH
"AVIV REIT, INC.",3/21/13,192,3.125,6.770833333,2.083333333,0.520833333,AVIV
ENANTA PHARMACEUTICALS INC,3/21/13,200,0,2,0.5,1,ENTA
"ZAIS GROUP HOLDINGS, INC.",3/22/13,1362,0.146842878,3.010279001,0.073421439,0.367107195,HTWO
MARIN SOFTWARE INC,3/22/13,150,1.333333333,2.666666667,0.666666667,0.666666667,MRIN
"HUNT COMPANIES FINANCE TRUST, INC.",3/22/13,258,0.387596899,6.976744186,0,0,OAKS
WEST CORP,3/22/13,73,0,1.369863014,0,0,WSTC
"NV5 GLOBAL, INC.",3/27/13,160,1.875,4.375,0.625,1.25,NVEEU
PINNACLE FOODS INC.,3/28/13,284,0,5.281690141,0,0,PF
"INDEPENDENT BANK GROUP, INC.",4/3/13,205,1.951219512,3.414634146,0.975609756,0,IBTX
"CANCER GENETICS, INC",4/5/13,486,0.205761317,1.851851852,0.411522634,1.234567901,CGIX
KNOT OFFSHORE PARTNERS LP,4/10/13,280,0,6.071428571,0.357142857,3.571428571,KNOP
TAYLOR MORRISON HOME CORP,4/10/13,276,0.362318841,5.072463768,0.362318841,0,TMHC
CHIMERIX INC,4/11/13,282,0.354609929,1.063829787,0.354609929,1.773049645,CMRX
"OMTHERA PHARMACEUTICALS, INC.",4/12/13,190,0,1.052631579,0,0.526315789,OMTH
RALLY SOFTWARE DEVELOPMENT CORP,4/12/13,167,1.19760479,2.395209581,0.598802395,1.19760479,RALY
"EVERTEC, INC.",4/15/13,250,0,3.6,0,1.2,EVTC
FAIRWAY GROUP HOLDINGS CORP,4/17/13,339,0.294985251,2.359882006,0.294985251,0.589970501,FWM
INTELSAT S.A.,4/18/13,194,0,2.577319588,0,0,I
"HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",4/19/13,266,0.37593985,2.631578947,0.37593985,2.255639098,HASI
"BLACKHAWK NETWORK HOLDINGS, INC",4/19/13,50,0,4,0,0,HAWK
"SEAWORLD ENTERTAINMENT, INC.",4/19/13,283,0,4.946996466,0,1.060070671,SEAS
TAMINCO CORP,4/19/13,126,0,5.555555556,0,0,TAM
ELLINGTON RESIDENTIAL MORTGAGE REIT,5/2/13,405,0.987654321,2.716049383,0,0,EARN
GW PHARMACEUTICALS PLC,5/2/13,162,1.234567901,1.234567901,0,1.851851852,GWPH
"INSYS THERAPEUTICS, INC.",5/2/13,288,0.347222222,1.388888889,0.347222222,3.125,INSY
QIWI,5/3/13,16,0,0,0,0,QIWI
"VOYA FINANCIAL, INC.",5/3/13,31,0,0,0,0,VOYA
"ARMADA HOFFLER PROPERTIES, INC.",5/9/13,313,0.638977636,5.750798722,0.958466454,0.319488818,AHH
"AMERICAN RESIDENTIAL PROPERTIES, INC.",5/9/13,218,0.917431193,2.293577982,0.917431193,2.293577982,ARPI
CYAN INC,5/9/13,190,1.578947368,2.631578947,0.526315789,3.157894737,CYNI
"PNMAC HOLDINGS, INC.",5/9/13,104,0,2.884615385,0,0,PFSI
IQVIA HOLDINGS INC.,5/9/13,478,0.209205021,7.322175732,0.418410042,0.836820084,Q
"RECEPTOS, INC.",5/9/13,371,0,0.808625337,0.269541779,2.425876011,RCPT
"TRISTATE CAPITAL HOLDINGS, INC.",5/9/13,116,2.586206897,4.310344828,1.724137931,0,TSC
BIOAMBER INC.,5/10/13,430,0,3.255813953,0,4.88372093,BIOAU
EMERGE ENERGY SERVICES LP,5/10/13,222,0,6.756756757,0,0.900900901,EMES
FIRST NBC BANK HOLDING CO,5/10/13,82,2.43902439,1.219512195,2.43902439,0,NBCB
"LINDBLAD EXPEDITIONS HOLDINGS, INC.",5/13/13,1428,0.210084034,3.221288515,0.140056022,0.280112045,CLACU
"TALLGRASS ENERGY PARTNERS, LP",5/14/13,288,0.347222222,6.25,0,1.388888889,TEP
AMBIT BIOSCIENCES CORP,5/16/13,261,0,0.383141762,0.766283525,0.383141762,AMBI
"FRONTEO, INC.",5/16/13,167,2.395209581,4.790419162,0.598802395,0.598802395,UBIC
WILLIAM LYON HOMES,5/16/13,80,1.25,3.75,1.25,0,WLH
"MARKETO, INC.",5/17/13,203,1.477832512,2.463054187,0.492610837,2.955665025,MKTO
TABLEAU SOFTWARE INC,5/20/13,171,1.169590643,2.923976608,0.584795322,0.584795322,DATA
ARCTURUS THERAPEUTICS LTD.,5/22/13,159,0.628930818,1.257861635,0.628930818,2.51572327,ADHD
PORTOLA PHARMACEUTICALS INC,5/22/13,257,0.778210117,3.501945525,0,3.501945525,PTLA
"GLOBAL BRASS & COPPER HOLDINGS, INC.",5/23/13,37,0,8.108108108,0,0,BRSS
CONSTELLIUM SE,5/23/13,152,0.657894737,5.263157895,0,1.973684211,CSTM
CHANNELADVISOR CORP,5/23/13,143,1.398601399,2.797202797,1.398601399,2.097902098,ECOM
PLY GEM HOLDINGS INC,5/23/13,362,0.552486188,5.801104972,0.276243094,1.104972376,PGEM
"EPIZYME, INC.",5/31/13,211,0,1.895734597,0.473933649,2.369668246,EPZM
KAMADA LTD,5/31/13,206,0,0,0.970873786,0.970873786,KMDA
"LIGHTINTHEBOX HOLDING CO., LTD.",6/6/13,212,0.471698113,3.773584906,0,1.41509434,LITB
RCS CAPITAL CORP,6/6/13,241,2.904564315,1.659751037,1.244813278,1.659751037,RCAP
TEXTURA CORP,6/7/13,142,2.112676056,6.338028169,0.704225352,1.408450704,TXTR
GIGAMON INC.,6/12/13,212,1.41509434,2.358490566,0.471698113,0.943396226,GIMO
COTY INC.,6/13/13,31,0,3.225806452,0,0,COTY
"BLUEBIRD BIO, INC.",6/19/13,326,0.306748466,1.226993865,1.533742331,1.533742331,BLUE
"PTC THERAPEUTICS, INC.",6/20/13,268,0.373134328,1.119402985,0.373134328,2.23880597,PTCT
"TRUETT-HURST, INC.",6/20/13,286,1.048951049,1.398601399,0.34965035,2.797202797,THST
GOGO INC.,6/24/13,135,0,2.222222222,0.740740741,0.740740741,GOGO
"ESPERION THERAPEUTICS, INC.",6/26/13,305,0,0.983606557,0.327868852,0.655737705,ESPR
"LUXOFT HOLDING, INC",6/26/13,90,0,2.222222222,1.111111111,0,LXFT
NANOSTRING TECHNOLOGIES INC,6/26/13,179,0.558659218,0.558659218,0,3.910614525,NSTG
"ARATANA THERAPEUTICS, INC.",6/27/13,143,0.699300699,3.496503497,0,4.895104895,PETX
"TELARIA, INC.",6/27/13,152,1.315789474,1.315789474,1.315789474,0.657894737,TRMR
CDW CORP,6/28/13,284,0,2.112676056,0,1.408450704,CDW
"HD SUPPLY HOLDINGS, INC.",6/28/13,451,1.10864745,3.99113082,0,0,HDS
MERGEWORTHRX CORP.,6/28/13,1177,0.169923534,3.483432455,0.084961767,0.339847069,MWRX
NOODLES & CO,6/28/13,113,0,3.539823009,0,1.769911504,NDLS
PROSENSA HOLDING N.V. IN LIQUIDATIE,6/28/13,246,0,0.406504065,0,0,RNA
SILVERCREST ASSET MANAGEMENT GROUP INC.,6/28/13,155,0.64516129,5.806451613,0,0,SAMG
"CLEARWAY ENERGY, INC.",7/18/13,209,1.435406699,3.349282297,0,0.4784689,NYLD
ONCOMED PHARMACEUTICALS INC,7/18/13,218,0,2.293577982,0.458715596,3.211009174,OMED
"UCP, INC.",7/18/13,274,0.729927007,5.474452555,0,0.364963504,UCP
PHYSICIANS REALTY TRUST,7/19/13,270,0.37037037,4.074074074,1.111111111,1.111111111,DOC
"DIAMOND RESORTS INTERNATIONAL, INC.",7/19/13,1002,3.093812375,7.48502994,0,0.499001996,DRII
"RETAILMENOT, INC.",7/19/13,384,0.260416667,3.125,0,0.260416667,SALE
"REXFORD INDUSTRIAL REALTY, INC.",7/22/13,444,1.576576577,5.855855856,0.900900901,0.45045045,REXR
"VISLINK TECHNOLOGIES, INC.",7/23/13,165,1.212121212,3.636363636,0,1.818181818,XGTI
GRANA & MONTERO S.A.A.,7/24/13,168,1.785714286,3.571428571,0.595238095,0.595238095,GRAM
"HEAT BIOLOGICS, INC.",7/24/13,539,0,2.040816327,0.185528757,0.742115028,HTBX
PHILLIPS 66 PARTNERS LP,7/24/13,196,3.571428571,2.551020408,1.020408163,1.020408163,PSXP
AGIOS PHARMACEUTICALS INC,7/24/13,246,0.81300813,1.62601626,0.406504065,1.219512195,
CONATUS PHARMACEUTICALS INC.,7/25/13,244,0,0.819672131,0.409836066,0.819672131,CNAT
"JONES ENERGY, INC.",7/25/13,219,0.456621005,4.109589041,0,2.739726027,JONE
"ONCONOVA THERAPEUTICS, INC.",7/25/13,126,0,2.380952381,0,1.587301587,ONTX
"WCI COMMUNITIES, INC.",7/25/13,81,1.234567901,4.938271605,0,1.234567901,WCIC
SILVER EAGLE ACQUISITION CORP.,7/26/13,1343,0.148920328,3.12732688,0,0.297840655,EAGLU
"CELLULAR DYNAMICS INTERNATIONAL, INC.",7/26/13,165,0.606060606,3.03030303,0.606060606,2.424242424,ICEL
"LIQUID HOLDINGS GROUP, INC.",7/26/13,379,1.055408971,7.124010554,0,0.791556728,LIQD
"AZURE MIDSTREAM PARTNERS, LP",7/29/13,217,0,4.147465438,0,5.069124424,FISH
AMERICAN HOMES 4 RENT,8/2/13,201,0.995024876,3.980099502,1.492537313,2.985074627,AMH
ARDMORE SHIPPING CORP,8/2/13,210,2.380952381,3.333333333,0,4.761904762,ASC
CONTROL4 CORP,8/2/13,121,2.479338843,4.132231405,0.826446281,1.652892562,CTRL
MARRONE BIO INNOVATIONS INC,8/2/13,297,1.346801347,1.01010101,1.01010101,5.050505051,MBII
"SPROUTS FARMERS MARKET, INC.",8/2/13,135,0,7.407407407,0,2.222222222,SFM
ATHLON ENERGY INC.,8/5/13,145,1.379310345,3.448275862,0,0,ATHL
YUME INC,8/7/13,119,1.680672269,4.201680672,0,0,YUME
ISHARES COMMODITY OPTIMIZED TRUST,8/8/13,157,0,2.547770701,0,0,CMDT
FOX FACTORY HOLDING CORP,8/8/13,139,0,7.913669065,0,7.913669065,FOXF
INTREXON CORP,8/8/13,290,0.344827586,2.413793103,1.379310345,1.034482759,XON
CVENT INC,8/9/13,168,1.19047619,2.380952381,1.19047619,2.976190476,CVT
FRANK'S INTERNATIONAL N.V.,8/9/13,88,0,2.272727273,0,0,FI
ANDEAVOR MIDSTREAM PARTNERS LP,8/9/13,181,0,5.524861878,0,1.657458564,QEPM
"JASON INDUSTRIES, INC.",8/9/13,1744,0.229357798,2.46559633,0.05733945,0.172018349,QPACU
"WORLD POINT TERMINALS, LP",8/9/13,222,0.900900901,8.108108108,0,1.351351351,WPT
MIX TELEMATICS LTD,8/12/13,95,2.105263158,2.105263158,1.052631579,0,MIXT
"BMC STOCK HOLDINGS, INC.",8/12/13,114,0,3.50877193,0,0,STCK
"ENVISION HEALTHCARE HOLDINGS, INC.",8/14/13,123,0.81300813,2.43902439,0,0,EVHC
"INDEPENDENCE REALTY TRUST, INC.",8/14/13,109,0.917431193,3.669724771,2.752293578,0,IRT
"BAT GROUP, INC.",8/15/13,470,0.85106383,3.829787234,0,0.212765957,CCCR
SOPHIRIS BIO INC.,8/16/13,174,0,1.724137931,0.574712644,0,SPHS
THIRD POINT REINSURANCE LTD.,8/19/13,158,0,1.265822785,1.265822785,0,TPRE
"TOBIRA THERAPEUTICS, INC.",8/22/13,302,0.331125828,1.324503311,0.331125828,2.649006623,RGDO
CINER RESOURCES LP,9/16/13,101,0,2.97029703,0,0,OCIR
