Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining,internet
TENGION INC,4/12/10,230,0.0,2.608695652,0.869565217,2.608695652,TNGN,235.0,0.0,0.008510638000000001,0.029787234,0.0,0.025531915,0.0042553190000000005,0.0042553190000000005,0
LIANLUO SMART LTD,4/15/10,215,1.3953488369999998,5.581395349,0.465116279,0.465116279,DHRM,220.0,0.013636364,0.013636364,0.013636364,0.0,0.031818182,0.031818182,0.009090909,0
"CODEXIS, INC.",4/22/10,143,1.398601399,1.398601399,0.0,0.699300699,CDXS,144.0,0.0,0.006944444,0.013888889,0.0,0.027777778,0.006944444,0.006944444,0
GLOBAL GEOPHYSICAL SERVICES INC,4/22/10,536,0.0,7.276119402999999,0.0,6.156716417999999,GGS,546.0,0.014652015,0.0,0.045787546,0.009157509,0.014652015,0.003663004,0.005494505,0
MITEL NETWORKS CORP,4/22/10,151,1.324503311,5.960264901,0.0,1.986754967,MITL,152.0,0.0,0.006578947,0.019736842,0.0,0.019736842,0.026315789,0.013157895,0
SPS COMMERCE INC,4/22/10,133,1.503759398,8.270676692,0.0,2.255639098,SPSC,134.0,0.0,0.0,0.044776119,0.0,0.007462687,0.0,0.0,0
ALIMERA SCIENCES INC,4/23/10,155,0.0,5.161290323,0.0,0.64516129,ALIM,156.0,0.012820513,0.012820513,0.032051282,0.006410256,0.012820513,0.0,0.0,0
DYNAVOX INC.,4/23/10,234,0.0,4.700854701,0.0,1.282051282,DVOX,234.0,0.004273504,0.0,0.012820513,0.004273504,0.025641026,0.0,0.004273504,0
"EXCEL TRUST, INC.",4/23/10,1065,1.690140845,4.694835681,0.845070423,0.187793427,EXL,1068.0,0.008426966,0.005617978,0.014981273,0.0,0.018726592,0.001872659,0.0,0
ALPHA & OMEGA SEMICONDUCTOR LTD,4/29/10,141,1.418439716,1.418439716,0.709219858,2.836879433,AOSL,144.0,0.006944444,0.0,0.020833333,0.0,0.034722222000000004,0.013888889,0.0,0
"CONVIO, INC.",4/29/10,230,0.869565217,3.47826087,0.0,1.739130435,CNVO,232.0,0.0,0.004310345,0.017241378999999998,0.004310345,0.021551724,0.00862069,0.021551724,1
PAA NATURAL GAS STORAGE LP,5/3/10,209,0.0,7.655502392000001,0.4784689,2.870813397,PNG,211.0,0.0,0.0,0.014218008999999997,0.0,0.033175355,0.0,0.0,0
S&W SEED CO,5/4/10,403,0.0,2.729528536,1.736972705,1.736972705,SANWU,410.0,0.002439024,0.002439024,0.014634146,0.002439024,0.012195122,0.004878049000000001,0.004878049000000001,0
CHARM COMMUNICATIONS INC.,5/5/10,242,0.826446281,3.719008264,0.0,1.239669421,CHRM,244.0,0.008196721,0.012295082,0.012295082,0.008196721,0.016393443,0.012295082,0.012295082,0
"DOUGLAS DYNAMICS, INC",5/6/10,210,0.0,3.333333333,0.0,0.952380952,PLOW,210.0,0.004761905,0.0,0.019047619,0.004761905,0.033333333,0.0,0.0,0
PREDICTIVE ONCOLOGY INC.,5/7/10,72,0.0,1.388888889,0.0,0.0,BIOR,73.0,0.0,0.0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726,0
NISKA GAS STORAGE PARTNERS LLC,5/12/10,116,0.0,3.448275862,0.0,6.0344827589999985,NKA,117.0,0.008547009,0.0,0.025641026,0.0,0.042735043,0.0,0.0,0
"EXPRESS, INC.",5/13/10,334,0.0,6.586826347000001,0.0,1.4970059880000002,EXPR,334.0,0.026946108,0.005988024000000001,0.0029940120000000003,0.0029940120000000003,0.01497006,0.0029940120000000003,0.0,0
"ROADRUNNER TRANSPORTATION SYSTEMS, INC.",5/13/10,375,0.0,3.466666667,0.0,3.733333333,RRTS,375.0,0.010666667,0.0,0.050666667,0.0,0.016,0.0,0.008,0
"TELENAV, INC.",5/13/10,105,1.904761905,2.857142857,0.0,2.857142857,TNAV,106.0,0.0,0.0,0.028301887,0.0,0.028301887,0.009433962,0.028301887,0
"JINKOSOLAR HOLDING CO., LTD.",5/14/10,224,0.0,1.339285714,0.446428571,3.125,JKS,228.0,0.0,0.026315789,0.026315789,0.00877193,0.013157895,0.004385965,0.01754386,0
LUOKUNG TECHNOLOGY CORP.,5/14/10,118,2.542372881,2.542372881,0.847457627,1.694915254,KONE,120.0,0.0,0.008333333,0.016666667,0.0,0.033333333,0.008333333,0.0,0
NORANDA ALUMINUM HOLDING CORP,5/14/10,250,0.0,5.6,0.0,0.4,NOR,250.0,0.012,0.0,0.008,0.004,0.024,0.008,0.008,0
R1 RCM INC.,5/20/10,257,2.33463035,3.501945525,1.167315175,1.167315175,AH,258.0,0.011627907,0.023255814,0.023255814,0.0,0.027131783,0.011627907,0.011627907,0
REACHLOCAL INC,5/20/10,125,1.6,1.6,0.0,0.8,RLOC,126.0,0.0,0.0,0.03968254,0.0,0.03968254,0.007936508,0.015873016,1
"CRUMBS BAKE SHOP, INC.",5/20/10,1177,0.679694138,2.633814783,0.084961767,0.169923534,SQTCU,1177.0,0.009345794,0.005947324,0.010195412,0.018691589,0.016142736,0.012744265,0.003398471,0
GHN AGRISPAN HOLDING CO,5/21/10,18,0.0,0.0,0.0,0.0,GHNA,18.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0
"UNITED STATES BRENT OIL FUND, LP",5/28/10,221,0.0,1.809954751,0.0,0.0,BNO,221.0,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434,0
"GENMARK DIAGNOSTICS, INC.",6/1/10,129,0.0,1.5503875969999998,0.775193798,0.775193798,GNMK,130.0,0.0,0.0,0.038461538,0.0,0.015384615,0.007692308,0.023076923,0
TEUCRIUM COMMODITY TRUST,6/9/10,281,0.0,1.423487544,0.355871886,0.0,,281.0,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626,0
CHINA NEW BORUN CORP,6/14/10,153,0.0,2.614379085,0.653594771,1.960784314,BORN,155.0,0.0,0.019354839,0.032258065,0.012903226,0.032258065,0.012903226,0.025806452,0
"CBOE GLOBAL MARKETS, INC.",6/15/10,113,0.884955752,0.884955752,0.0,0.0,CBOE,113.0,0.0,0.0,0.03539823,0.0,0.044247788,0.0,0.0,0
"BROADSOFT, INC.",6/16/10,196,1.020408163,5.612244897999999,0.0,0.510204082,BSFT,197.0,0.010152284,0.0050761420000000005,0.025380711,0.0,0.030456853,0.0050761420000000005,0.015228426000000003,0
OASIS PETROLEUM INC.,6/17/10,181,0.0,2.762430939,1.657458564,3.867403315,OAS,183.0,0.0,0.0,0.038251366,0.0,0.038251366,0.0,0.0,0
"HIGHER ONE HOLDINGS, INC.",6/18/10,155,1.290322581,3.225806452,0.0,2.580645161,ONE,155.0,0.0,0.012903226,0.012903226,0.012903226,0.012903226,0.006451613,0.006451613,1
"CHINA INTELLIGENT LIGHTING & ELECTRONICS, INC.",6/21/10,153,0.653594771,3.267973856,0.653594771,1.960784314,CIL,155.0,0.0,0.0,0.032258065,0.0,0.032258065,0.006451613,0.006451613,0
MOTRICITY INC,6/21/10,104,1.923076923,4.807692308,0.0,0.961538462,MOTR,104.0,0.0,0.0,0.028846154,0.0,0.009615385,0.0,0.009615385,0
"XPRESSPA GROUP, INC.",6/22/10,349,0.28653295100000004,2.005730659,1.146131805,3.151862464,VRNGU,357.0,0.011204482,0.011204482,0.028011204,0.00280112,0.022408964,0.008403361,0.005602241,0
"XPRESSPA GROUP, INC.",6/22/10,349,0.28653295100000004,2.005730659,1.146131805,3.151862464,VRNGU,357.0,0.011204482,0.011204482,0.028011204,0.00280112,0.022408964,0.008403361,0.005602241,0
"HUDSON PACIFIC PROPERTIES, INC.",6/24/10,258,1.5503875969999998,2.713178295,0.775193798,1.162790698,HPP,260.0,0.003846154,0.007692308,0.030769231,0.003846154,0.026923077000000004,0.0,0.0,0
FABRINET,6/25/10,119,1.680672269,2.521008403,0.0,1.680672269,FN,121.0,0.008264463,0.0,0.016528926,0.0,0.024793388,0.008264463,0.0,0
"TESLA, INC.",6/29/10,404,0.99009901,3.465346535,0.247524752,6.188118812000001,TSLA,409.0,0.012224939,0.007334963000000002,0.014669927,0.002444988,0.031784841,0.02200489,0.012224939,0
PACTERA TECHNOLOGY INTERNATIONAL LTD.,6/30/10,268,0.746268657,4.104477612,0.373134328,0.746268657,HSFT,270.0,0.014814815,0.014814815,0.014814815,0.007407406999999999,0.018518519,0.02962963,0.007407406999999999,0
AUTONAVI HOLDINGS LTD,7/1/10,196,0.510204082,3.06122449,1.020408163,1.530612245,AMAP,199.0,0.005025126,0.020100503,0.030150754,0.010050251,0.020100503,0.010050251,0.010050251,0
"THC THERAPEUTICS, INC.",7/13/10,10,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0
BIQI INTERNATIONAL HOLDINGS CORP,7/15/10,208,1.442307692,3.365384615,0.0,0.961538462,OINK,210.0,0.014285714,0.00952381,0.019047619,0.0,0.019047619,0.023809524,0.00952381,0
"WESTMORELAND RESOURCE PARTNERS, LP",7/15/10,347,0.288184438,4.899135447,0.0,4.034582133,OXF,349.0,0.005730659,0.0,0.048710602,0.0,0.022922636,0.0,0.0,0
SMART TECHNOLOGIES INC.,7/15/10,203,1.97044335,5.911330049,0.492610837,3.9408867,SMT,204.0,0.0,0.0,0.029411765,0.004901961,0.014705882,0.019607843,0.009803922,0
QLIK TECHNOLOGIES INC,7/16/10,308,0.974025974,4.220779221,0.324675325,1.6233766230000002,QLIK,310.0,0.003225806,0.009677419,0.019354839,0.003225806,0.016129031999999998,0.012903226,0.006451613,0
REALD INC.,7/16/10,166,0.602409639,4.21686747,0.0,3.012048193,RLD,166.0,0.0,0.006024096,0.024096386,0.0,0.036144578,0.018072289,0.006024096,0
CAMELOT INFORMATION SYSTEMS INC.,7/21/10,107,1.869158879,1.869158879,0.934579439,0.0,CIS,108.0,0.009259259,0.018518519,0.009259259,0.0,0.037037037,0.018518519,0.0,0
"AMERESCO, INC.",7/22/10,206,1.45631068,2.427184466,0.0,2.912621359,AMRC,208.0,0.004807692,0.0,0.014423077,0.0,0.019230769,0.009615385,0.004807692,0
GREEN DOT CORP,7/22/10,16,0.0,0.0,0.0,0.0,GDOT,16.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0
WILLIAMS PARTNERS L.P.,7/30/10,148,0.0,2.027027027,0.0,8.783783784,CHKM,152.0,0.0,0.0,0.019736842,0.006578947,0.013157895,0.006578947,0.0,0
"ENVESTNET, INC.",7/30/10,99,1.01010101,2.02020202,1.01010101,0.0,ENV,99.0,0.0,0.03030303,0.04040404,0.0,0.03030303,0.0,0.0,1
"MOLYCORP, INC.",8/2/10,216,0.462962963,2.777777778,0.0,5.092592593,MCP,218.0,0.009174312,0.004587155999999999,0.02293578,0.009174312,0.018348624,0.009174312,0.027522936,0
TRIUS THERAPEUTICS INC,8/3/10,192,0.0,1.041666667,1.5625,0.0,TSRX,195.0,0.0,0.0,0.035897436,0.01025641,0.025641026,0.0,0.01025641,0
OPHECTRA REAL ESTATE & INVTS LTD.,8/5/10,218,1.376146789,3.211009174,0.0,2.293577982,DMED,219.0,0.0,0.00456621,0.059360730999999986,0.0,0.03196347,0.01369863,0.00913242,0
"G-ESTATE LIQUIDATION STORES, INC.",8/5/10,155,0.0,3.225806452,0.64516129,1.290322581,GMAN,156.0,0.012820513,0.0,0.025641026,0.0,0.044871795,0.0,0.0,0
AMBOW EDUCATION HOLDING LTD.,8/5/10,387,1.033591731,3.875968992,0.516795866,1.5503875969999998,,394.0,0.0025380710000000003,0.017766497,0.010152284,0.0050761420000000005,0.025380711,0.010152284,0.010152284,0
"INTRALINKS HOLDINGS, INC.",8/6/10,280,1.071428571,8.214285713999999,0.0,0.35714285700000004,IL,282.0,0.003546099,0.0,0.014184397,0.003546099,0.017730496000000002,0.007092199,0.010638298,0
NXP SEMICONDUCTORS N.V.,8/6/10,241,0.0,3.734439834,0.0,0.0,NXPI,241.0,0.0,0.0,0.012448133,0.012448133,0.012448133,0.008298755,0.004149378,0
NUPATHE INC.,8/6/10,343,1.4577259480000002,1.4577259480000002,0.29154519,2.623906706,PATH,345.0,0.017391304,0.011594203,0.046376812,0.002898551,0.017391304,0.014492753999999997,0.011594203,0
UNITED STATES COMMODITY INDEX FUNDS TRUST,8/6/10,299,0.0,2.006688963,0.334448161,0.0,,299.0,0.003344482,0.003344482,0.016722408,0.026755853,0.050167224,0.010033445,0.040133779,0
CHINA KANGHUI HOLDINGS,8/11/10,199,0.502512563,3.015075377,1.005025126,2.010050251,KH,202.0,0.0,0.02970297,0.024752475,0.00990099,0.02970297,0.00990099,0.01980198,0
MEDIAMIND TECHNOLOGIES INC.,8/12/10,136,1.470588235,1.470588235,0.735294118,0.735294118,MDMD,138.0,0.0,0.02173913,0.028985507,0.0,0.02173913,0.02173913,0.007246376999999998,0
MAKEMYTRIP LTD,8/12/10,167,1.19760479,4.191616766,0.0,2.395209581,MMYT,168.0,0.005952381,0.011904762,0.017857143,0.0,0.035714286,0.005952381,0.011904762,1
REALPAGE INC,8/12/10,351,0.56980057,5.128205128,0.0,0.56980057,RP,352.0,0.011363636000000002,0.005681818000000001,0.019886364,0.0,0.019886364,0.0028409090000000004,0.0028409090000000004,0
"ELECTROMED, INC.",8/13/10,265,0.754716981,3.773584906,1.132075472,2.641509434,ELMD,269.0,0.003717472,0.014869888,0.033457249,0.003717472,0.011152416,0.014869888,0.0074349440000000015,0
"CHINA CARBON GRAPHITE GROUP, INC.",8/17/10,10,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0
STANDARD FINANCIAL CORP MD,8/20/10,427,0.93676815,5.152224824,0.468384075,0.234192037,STND,,,,,,,,,0
"SP BANCORP, INC.",8/26/10,428,0.934579439,5.607476636,0.46728972,0.934579439,SPBC,428.0,0.0,0.0046728970000000005,0.009345794,0.007009346,0.014018692,0.018691589,0.01635514,0
WHITESTONE REIT,8/26/10,110,2.727272727,2.727272727,2.727272727,0.0,WSR,110.0,0.018181818,0.0,0.027272727000000004,0.0,0.027272727000000004,0.0,0.0,0
FANG HOLDINGS LTD,9/17/10,78,0.0,1.282051282,1.282051282,2.564102564,SFUN,79.0,0.0,0.0,0.025316456,0.0,0.025316456,0.0,0.0,1
CORESITE REALTY CORP,9/23/10,217,0.0,6.451612902999999,2.304147465,0.0,COR,217.0,0.0,0.0,0.01843318,0.0,0.013824885,0.0,0.0,0
SCIQUEST INC,9/24/10,132,1.515151515,1.515151515,0.0,0.757575758,SQI,133.0,0.0,0.0,0.030075188,0.0,0.022556391,0.015037594,0.022556391,0
"AMYRIS, INC.",9/28/10,267,1.498127341,1.123595506,0.374531835,7.116104869,AMRS,272.0,0.003676471,0.003676471,0.022058824,0.003676471,0.040441176,0.011029412,0.014705882,0
"COUNTRY STYLE COOKING RESTAURANT CHAIN CO., LTD.",9/28/10,197,0.0,4.060913706,0.0,0.507614213,CCSC,198.0,0.01010101,0.01010101,0.02020202,0.01010101,0.015151515,0.005050505,0.005050505,0
RHINO RESOURCE PARTNERS LP,9/30/10,292,0.342465753,3.082191781,0.0,1.02739726,RNO,294.0,0.0,0.0,0.010204082,0.010204082,0.027210884,0.003401361,0.010204082,0
CHINACACHE INTERNATIONAL HOLDINGS LTD.,10/1/10,218,0.458715596,4.587155963,0.917431193,0.917431193,CCIH,221.0,0.009049774,0.018099548,0.018099548,0.009049774,0.018099548,0.009049774,0.009049774,0
ELSTER GROUP SE,10/1/10,245,0.0,3.265306122,0.0,0.816326531,ELT,245.0,0.0,0.004081633,0.012244898,0.008163265,0.012244898,0.0,0.004081633,0
KEYW HOLDING CORP,10/1/10,183,1.6393442619999998,5.464480874,0.0,2.18579235,KEYW,185.0,0.0,0.0,0.021621622000000004,0.0,0.032432432000000004,0.0,0.0,0
DAQO NEW ENERGY CORP.,10/7/10,193,0.0,3.10880829,0.0,1.03626943,DQ,194.0,0.010309278,0.005154639,0.025773196,0.010309278,0.015463918,0.005154639,0.005154639,0
"NET ELEMENT, INC.",10/8/10,1342,0.14903129699999998,3.502235469,0.074515648,0.372578241,CAZAU,1353.0,0.010347376,0.002217295,0.012564671,0.005912786,0.020694752,0.012564671,0.011825573,0
ELLINGTON FINANCIAL INC.,10/8/10,280,1.428571429,2.142857143,0.0,0.0,EFC,281.0,0.007117438,0.010676157,0.024911032000000003,0.0,0.024911032000000003,0.021352313,0.003558719,0
GLOBAL EDUCATION & TECHNOLOGY GROUP LTD,10/8/10,387,1.5503875969999998,3.875968992,0.258397933,1.033591731,GEDU,390.0,0.012820513,0.01025641,0.017948718,0.020512821,0.007692308,0.020512821,0.023076923,0
"SIMPLICITY BANCORP, INC.",10/8/10,471,0.8492569,4.033970276,0.0,1.061571125,KFFG,471.0,0.002123142,0.008492569,0.004246285,0.008492569,0.012738854,0.01910828,0.004246285,0
"SIMPLICITY BANCORP, INC.",10/8/10,471,0.8492569,4.033970276,0.0,1.061571125,KFFG,471.0,0.002123142,0.008492569,0.004246285,0.008492569,0.012738854,0.01910828,0.004246285,0
"SIMPLICITY BANCORP, INC.",10/8/10,471,0.8492569,4.033970276,0.0,1.061571125,KFFG,471.0,0.002123142,0.008492569,0.004246285,0.008492569,0.012738854,0.01910828,0.004246285,0
"SIMPLICITY BANCORP, INC.",10/8/10,471,0.8492569,4.033970276,0.0,1.061571125,KFFG,471.0,0.002123142,0.008492569,0.004246285,0.008492569,0.012738854,0.01910828,0.004246285,0
"HICKS ACQUISITION CO II, INC.",10/12/10,1676,0.298329356,2.923627685,0.059665871,0.238663484,HKACU,1687.0,0.012448133,0.006520451,0.014226437,0.008298755,0.021339656,0.019561352,0.011262596,0
"CAMPUS CREST COMMUNITIES, INC.",10/14/10,699,1.001430615,7.439198856,0.286123033,1.716738197,CCG,703.0,0.00284495,0.0,0.034139403,0.001422475,0.012802276,0.004267425,0.004267425,0
BODY CENTRAL CORP,10/15/10,577,0.0,3.812824957,0.519930676,5.199306759,BODY,580.0,0.006896551999999999,0.00862069,0.025862069,0.003448276,0.012068966,0.0,0.006896551999999999,0
"TOWER INTERNATIONAL, INC.",10/15/10,222,0.0,6.3063063060000015,0.45045045,1.801801802,TOWR,222.0,0.009009009,0.004504505,0.013513514,0.0,0.018018018,0.004504505,0.009009009,0
"NETSPEND HOLDINGS, INC.",10/19/10,195,0.512820513,4.615384615,0.512820513,3.58974359,NTSP,196.0,0.0,0.005102041,0.015306122,0.0,0.030612245,0.010204082,0.010204082,0
SHANGPHARMA CORP,10/19/10,202,0.495049505,4.455445545,0.0,1.98019802,SHP,205.0,0.014634146,0.014634146,0.029268293,0.009756098,0.019512195,0.029268293,0.009756098,0
TAL EDUCATION GROUP,10/20/10,239,0.8368200840000001,3.347280335,0.418410042,0.418410042,XRS,239.0,0.012552301,0.020920502,0.025104603,0.016736402,0.012552301,0.008368201,0.012552301,0
"FOODFIRST GLOBAL RESTAURANTS, INC.",10/21/10,311,0.0,3.536977492,0.0,3.8585209,BBRG,311.0,0.022508039,0.0,0.012861736,0.0,0.019292605,0.0,0.0,0
ABERDEEN STANDARD PRECIOUS METALS BASKET ETF TRUST,10/21/10,50,0.0,4.0,0.0,0.0,GLTR,50.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0
"VERA BRADLEY, INC.",10/21/10,106,0.0,1.886792453,0.0,0.943396226,VRA,107.0,0.009345794,0.0,0.037383178,0.018691589,0.037383178,0.0,0.0,0
"AEGERION PHARMACEUTICALS, INC.",10/25/10,442,0.226244344,2.714932127,0.226244344,1.809954751,AEGR,445.0,0.008988764,0.020224719,0.033707865,0.004494382,0.020224719,0.020224719,0.013483146,0
MECOX LANE LTD,10/26/10,361,0.0,1.939058172,0.55401662,2.493074792,MCOX,362.0,0.002762431,0.013812155,0.038674033,0.005524861999999999,0.024861878,0.002762431,0.0,1
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",10/27/10,129,1.5503875969999998,3.100775194,0.0,1.5503875969999998,PACB,132.0,0.0,0.0,0.03030303,0.0,0.022727273,0.007575758,0.022727273,0
SEACUBE CONTAINER LEASING LTD.,10/28/10,132,2.272727273,4.545454545,0.0,0.757575758,BOX,133.0,0.007518797,0.007518797,0.015037594,0.022556391,0.022556391,0.0,0.015037594,0
"EXAMWORKS GROUP, INC.",10/29/10,133,1.503759398,5.263157895,0.0,4.511278195,EXAM,135.0,0.007407406999999999,0.0,0.02962963,0.0,0.02962963,0.0,0.007407406999999999,0
LE GAGA HOLDINGS LTD,10/29/10,124,0.0,4.032258065,0.806451613,1.612903226,GAGA,127.0,0.0,0.039370079,0.023622047,0.015748031000000003,0.023622047,0.007874016,0.015748031000000003,0
SPROTT PHYSICAL SILVER TRUST,10/29/10,65,1.5384615380000002,1.5384615380000002,0.0,0.0,PSLV,65.0,0.0,0.0,0.015384615,0.0,0.046153846,0.0,0.015384615,0
XUEDA EDUCATION GROUP,11/2/10,233,0.0,3.433476395,0.429184549,1.287553648,XUE,235.0,0.0042553190000000005,0.012765957,0.012765957,0.008510638000000001,0.017021276999999998,0.008510638000000001,0.0042553190000000005,0
SODASTREAM INTERNATIONAL LTD.,11/3/10,370,0.540540541,8.378378377999999,0.0,1.621621622,SODA,371.0,0.005390836,0.0,0.026954178,0.0,0.016172507,0.002695418,0.0,0
COSTAMARE INC.,11/4/10,74,2.702702703,2.702702703,0.0,0.0,CMRE,74.0,0.0,0.013513514,0.040540541,0.013513514,0.013513514,0.027027027,0.0,0
SINOTECH ENERGY LTD,11/4/10,288,1.041666667,7.291666667,0.347222222,1.388888889,CTE,290.0,0.017241378999999998,0.003448276,0.020689655,0.006896551999999999,0.013793103,0.017241378999999998,0.003448276,0
PRIMO WATER CORP,11/5/10,480,0.625,4.166666667,0.0,3.333333333,PRMW,482.0,0.012448133,0.014522822,0.012448133,0.002074689,0.018672199,0.0,0.004149378,0
"FRESH MARKET, INC.",11/5/10,17,0.0,0.0,0.0,0.0,TFM,17.0,0.0,0.0,0.0,0.05882352900000001,0.117647059,0.0,0.0,0
NOAH HOLDINGS LTD,11/10/10,260,0.384615385,2.307692308,0.7692307690000001,1.5384615380000002,NOAH,262.0,0.003816794,0.015267176,0.022900763,0.007633588,0.011450382,0.007633588,0.007633588,0
COMPLETE GENOMICS INC,11/12/10,152,0.0,1.315789474,0.0,1.973684211,GNOM,154.0,0.0,0.006493506,0.038961039,0.0,0.025974026,0.0,0.0,0
INPHI CORP,11/12/10,146,2.054794521,2.054794521,2.054794521,2.739726027,IPHI,149.0,0.006711409000000001,0.0,0.033557047,0.0,0.026845638,0.013422819,0.013422819,0
HOWARD HUGHES CORP,11/16/10,16,0.0,0.0,0.0,0.0,HHC,16.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0
AUSTRALIA ACQUISITION CORP,11/17/10,1396,0.7163323779999999,2.9369627510000003,0.071633238,0.5730659029999999,AACOU,1404.0,0.014957265,0.004273504,0.008547009,0.013532764,0.027777778,0.017094017,0.008547009,0
BITAUTO HOLDINGS LTD,11/17/10,232,0.8620689659999999,4.74137931,0.0,1.293103448,BITA,235.0,0.012765957,0.012765957,0.025531915,0.008510638000000001,0.021276596,0.025531915,0.008510638000000001,1
BOOZ ALLEN HAMILTON HOLDING CORP,11/18/10,118,0.847457627,4.237288136,0.0,7.6271186439999985,BAH,118.0,0.008474576,0.0,0.008474576,0.008474576,0.016949153,0.0,0.0,0
GENERAL MOTORS CO,11/18/10,244,0.0,1.229508197,0.0,0.0,GM,244.0,0.004098361,0.004098361,0.020491803,0.004098361,0.012295082,0.0,0.004098361,0
GENERAL MOTORS CO,11/18/10,244,0.0,1.229508197,0.0,0.0,GM,244.0,0.004098361,0.004098361,0.020491803,0.004098361,0.012295082,0.0,0.004098361,0
LPL FINANCIAL HOLDINGS INC.,11/18/10,198,0.0,8.585858586,0.0,1.01010101,LPLA,198.0,0.0,0.0,0.005050505,0.0,0.03030303,0.005050505,0.0,0
AEROFLEX HOLDING CORP.,11/19/10,371,0.0,9.433962264,0.0,0.269541779,ARX,371.0,0.016172507,0.010781671,0.016172507,0.005390836,0.037735849,0.005390836,0.002695418,0
TILE SHOP HOLDINGS INC,11/19/10,1659,0.241109102,2.833031947,0.060277275,0.241109102,JWCAU,1669.0,0.012582385,0.004194128,0.014379868,0.009586579,0.02037148,0.019772319,0.008388256,0
LIZHAN ENVIRONMENTAL CORP,11/22/10,146,0.684931507,1.369863014,0.684931507,3.424657534,LZEN,146.0,0.0,0.0,0.034246575,0.0,0.020547945,0.01369863,0.020547945,0
DUNXIN FINANCIAL HOLDINGS LTD,11/23/10,212,0.0,0.471698113,0.471698113,2.830188679,XNY,214.0,0.0,0.009345794,0.046728972,0.0,0.014018692,0.0,0.0046728970000000005,0
"ZOGENIX, INC.",11/23/10,258,0.387596899,0.775193798,0.387596899,2.713178295,ZGNX,259.0,0.003861004,0.015444015,0.034749035,0.0,0.023166023,0.0077220080000000016,0.023166023,0
"ANACOR PHARMACEUTICALS, INC.",11/24/10,268,0.373134328,1.492537313,0.746268657,0.746268657,ANAC,272.0,0.003676471,0.011029412,0.029411765,0.0,0.022058824,0.007352941,0.014705882,0
GLOBUS MARITIME LTD,11/24/10,8,0.0,12.5,0.0,0.0,GLBS,8.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0
L&L ACQUISITION CORP.,11/24/10,1238,0.161550889,2.423263328,0.0,0.242326333,LLAQU,1239.0,0.010492333,0.008071025,0.011299435,0.016949153,0.01614205,0.020984665,0.00322841,0
SYSWIN INC.,11/24/10,504,0.992063492,1.785714286,0.0,0.992063492,SYSW,506.0,0.0,0.003952569,0.017786561,0.019762846,0.009881423,0.009881423,0.023715415,0
"GLOBAL BROKERAGE, INC.",12/3/10,121,0.826446281,4.132231405,0.0,0.0,FXCM,122.0,0.0,0.0,0.024590164,0.0,0.032786885,0.008196721,0.0,0
TARGA RESOURCES CORP.,12/7/10,36,0.0,5.555555556,0.0,0.0,TRGP,36.0,0.0,0.0,0.055555556,0.0,0.027777778,0.0,0.0,0
CTPARTNERS EXECUTIVE SEARCH INC.,12/8/10,222,0.0,2.702702703,0.0,0.0,CTP,222.0,0.0,0.0,0.031531532,0.0,0.009009009,0.0,0.0,0
E-COMMERCE CHINA DANGDANG INC.,12/8/10,205,0.487804878,1.951219512,0.975609756,1.463414634,DANG,206.0,0.004854369,0.024271845,0.033980582999999995,0.009708738,0.024271845,0.004854369,0.019417476,1
YOUKU TUDOU INC.,12/8/10,241,0.414937759,3.734439834,0.414937759,1.244813278,YOKU,244.0,0.012295082,0.016393443,0.024590164,0.016393443,0.016393443,0.012295082,0.012295082,1
BONA FILM GROUP LTD,12/9/10,222,1.351351351,2.702702703,0.0,0.45045045,BONA,224.0,0.004464286,0.017857143,0.017857143,0.008928571,0.022321429,0.022321429,0.008928571,0
SEMILEDS CORP,12/9/10,212,0.943396226,3.773584906,1.41509434,1.41509434,LEDS,215.0,0.0,0.0,0.023255814,0.004651163,0.018604651,0.009302326,0.013953488,0
FLATWORLD ACQUISITION CORP.,12/10/10,1365,0.586080586,3.15018315,0.073260073,0.366300366,FTWAU,1372.0,0.008017493,0.005102041,0.010204082,0.016034985,0.014577259,0.016034985,0.002915452,0
LENTUO INTERNATIONAL INC.,12/10/10,183,0.0,1.092896175,0.546448087,1.6393442619999998,LAS,184.0,0.005434783,0.005434783,0.016304348,0.0,0.010869565,0.005434783,0.005434783,0
SKY-MOBI LTD,12/10/10,216,0.0,2.777777778,0.925925926,1.851851852,MOBI,219.0,0.00456621,0.02283105,0.02283105,0.00913242,0.02739726,0.00913242,0.00913242,1
