Name,Filing Date,Word Length,c1,c2,c3,c4
NOODLES & CO,6/28/13,113,0,3.539823009,0,1.769911504
ELLINGTON RESIDENTIAL MORTGAGE REIT,5/2/13,405,0.987654321,2.716049383,0,0
GW PHARMACEUTICALS PLC,5/2/13,162,1.234567901,1.234567901,0,1.851851852
"INSYS THERAPEUTICS, INC.",5/2/13,288,0.347222222,1.388888889,0.347222222,3.125
"VOYA FINANCIAL, INC.",5/3/13,31,0,0,0,0
QIWI,5/3/13,16,0,0,0,0
"ARMADA HOFFLER PROPERTIES, INC.",5/9/13,313,0.638977636,5.750798722,0.958466454,0.319488818
"RECEPTOS, INC.",5/9/13,371,0,0.808625337,0.269541779,2.425876011
"TRISTATE CAPITAL HOLDINGS, INC.",5/9/13,116,2.586206897,4.310344828,1.724137931,0
IQVIA HOLDINGS INC.,5/9/13,478,0.209205021,7.322175732,0.418410042,0.836820084
"PNMAC HOLDINGS, INC.",5/9/13,104,0,2.884615385,0,0
"AMERICAN RESIDENTIAL PROPERTIES, INC.",5/9/13,218,0.917431193,2.293577982,0.917431193,2.293577982
CYAN INC,5/9/13,190,1.578947368,2.631578947,0.526315789,3.157894737
EMERGE ENERGY SERVICES LP,5/10/13,222,0,6.756756757,0,0.900900901
BIOAMBER INC.,5/10/13,430,0,3.255813953,0,4.88372093
"LINDBLAD EXPEDITIONS HOLDINGS, INC.",5/13/13,1428,0.210084034,3.221288515,0.140056022,0.280112045
FIRST NBC BANK HOLDING CO,5/10/13,82,2.43902439,1.219512195,2.43902439,0
"TALLGRASS ENERGY PARTNERS, LP",5/14/13,288,0.347222222,6.25,0,1.388888889
WILLIAM LYON HOMES,5/16/13,80,1.25,3.75,1.25,0
"FRONTEO, INC.",5/16/13,167,2.395209581,4.790419162,0.598802395,0.598802395
AMBIT BIOSCIENCES CORP,5/16/13,261,0,0.383141762,0.766283525,0.383141762
TABLEAU SOFTWARE INC,5/20/13,171,1.169590643,2.923976608,0.584795322,0.584795322
"MARKETO, INC.",5/17/13,203,1.477832512,2.463054187,0.492610837,2.955665025
PORTOLA PHARMACEUTICALS INC,5/22/13,257,0.778210117,3.501945525,0,3.501945525
ARCTURUS THERAPEUTICS LTD.,5/22/13,159,0.628930818,1.257861635,0.628930818,2.51572327
CONSTELLIUM SE,5/23/13,152,0.657894737,5.263157895,0,1.973684211
"GLOBAL BRASS & COPPER HOLDINGS, INC.",5/23/13,37,0,8.108108108,0,0
CHANNELADVISOR CORP,5/23/13,143,1.398601399,2.797202797,1.398601399,2.097902098
PLY GEM HOLDINGS INC,5/23/13,362,0.552486188,5.801104972,0.276243094,1.104972376
"SALEEN AUTOMOTIVE, INC.",5/14/12,147,0,0,0,0.680272109
KAMADA LTD,5/31/13,206,0,0,0.970873786,0.970873786
"EPIZYME, INC.",5/31/13,211,0,1.895734597,0.473933649,2.369668246
"INDEPENDENT BANK GROUP, INC.",4/3/13,205,1.951219512,3.414634146,0.975609756,0
"CANCER GENETICS, INC",4/5/13,486,0.205761317,1.851851852,0.411522634,1.234567901
"PULSE EVOLUTION GROUP, INC.",8/9/12,27,0,0,0,0
TAYLOR MORRISON HOME CORP,4/10/13,276,0.362318841,5.072463768,0.362318841,0
KNOT OFFSHORE PARTNERS LP,4/10/13,280,0,6.071428571,0.357142857,3.571428571
CHIMERIX INC,4/11/13,282,0.354609929,1.063829787,0.354609929,1.773049645
"OMTHERA PHARMACEUTICALS, INC.",4/12/13,190,0,1.052631579,0,0.526315789
RALLY SOFTWARE DEVELOPMENT CORP,4/12/13,167,1.19760479,2.395209581,0.598802395,1.19760479
"EVERTEC, INC.",4/15/13,250,0,3.6,0,1.2
FAIRWAY GROUP HOLDINGS CORP,4/17/13,339,0.294985251,2.359882006,0.294985251,0.589970501
"HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",4/19/13,266,0.37593985,2.631578947,0.37593985,2.255639098
INTELSAT S.A.,4/18/13,194,0,2.577319588,0,0
TAMINCO CORP,4/19/13,126,0,5.555555556,0,0
"SEAWORLD ENTERTAINMENT, INC.",4/19/13,283,0,4.946996466,0,1.060070671
"BLACKHAWK NETWORK HOLDINGS, INC",4/19/13,50,0,4,0,0
"PROFESSIONAL DIVERSITY NETWORK, INC.",3/6/13,192,2.083333333,2.083333333,0.520833333,1.5625
ARTISAN PARTNERS ASSET MANAGEMENT INC.,3/7/13,278,0,5.035971223,0,0
"ITRON NETWORKED SOLUTIONS, INC.",3/13/13,159,1.257861635,3.144654088,0.628930818,1.257861635
TETRAPHASE PHARMACEUTICALS INC,3/20/13,339,0,2.359882006,0,1.769911504
"MODEL N, INC.",3/20/13,190,1.052631579,1.578947368,1.052631579,0.526315789
ENANTA PHARMACEUTICALS INC,3/21/13,200,0,2,0.5,1
"AVIV REIT, INC.",3/21/13,192,3.125,6.770833333,2.083333333,0.520833333
WEST CORP,3/22/13,73,0,1.369863014,0,0
MARIN SOFTWARE INC,3/22/13,150,1.333333333,2.666666667,0.666666667,0.666666667
"ZAIS GROUP HOLDINGS, INC.",3/22/13,1362,0.146842878,3.010279001,0.073421439,0.367107195
"HUNT COMPANIES FINANCE TRUST, INC.",3/22/13,258,0.387596899,6.976744186,0,0
"NV5 GLOBAL, INC.",3/27/13,160,1.875,4.375,0.625,1.25
PINNACLE FOODS INC.,3/28/13,284,0,5.281690141,0,0
ZOETIS INC.,2/4/13,49,2.040816327,2.040816327,0,0
BOISE CASCADE CO,2/7/13,140,0,4.285714286,0,2.857142857
EXONE CO,2/7/13,173,0.578034682,2.312138728,0,0.578034682
READY CAPITAL CORP,2/8/13,181,0.552486188,6.629834254,0,0
NEW SOURCE ENERGY PARTNERS L.P.,2/8/13,219,0,3.652968037,1.826484018,2.739726027
"HEALTH INSURANCE INNOVATIONS, INC.",2/11/13,141,2.836879433,3.546099291,0,1.418439716
"CONNECTONE BANCORP, INC.",2/12/13,110,1.818181818,4.545454545,0.909090909,0
"ATLAS FINANCIAL HOLDINGS, INC.",2/12/13,145,0.689655172,2.068965517,0.689655172,0
INVESCO CURRENCYSHARES SINGAPORE DOLLAR TRUST,11/2/11,40,0,2.5,0,0
"ORCHID ISLAND CAPITAL, INC.",2/15/13,243,0.411522634,3.703703704,0,0
XOOM CORP,2/15/13,152,1.973684211,2.631578947,0.657894737,0
"USA COMPRESSION PARTNERS, LP",1/16/13,150,0,8,0,8
"CVR REFINING, LP",1/18/13,183,0,3.278688525,0,0.546448087
"SUNCOKE ENERGY PARTNERS, L.P.",1/18/13,233,0,6.008583691,0,2.145922747
CYRUSONE INC.,1/22/13,102,0.980392157,1.960784314,2.941176471,1.960784314
NORWEGIAN CRUISE LINE HOLDINGS LTD.,1/18/13,709,0,4.654442877,0,1.692524683
LIPOSCIENCE INC,1/25/13,174,1.149425287,4.022988506,0.574712644,2.873563218
BRIGHT HORIZONS FAMILY SOLUTIONS INC.,1/25/13,110,0,2.727272727,0,0
STEMLINE THERAPEUTICS INC,1/29/13,313,0,1.277955272,0,0.958466454
GLADSTONE LAND CORP,1/29/13,247,1.214574899,6.477732794,0,0
"TRI POINTE GROUP, INC.",2/1/13,77,1.298701299,5.194805195,0,1.298701299
"HUMANIGEN, INC",2/1/13,158,0,1.898734177,1.265822785,2.53164557
XENCOR INC,12/3/13,267,0.374531835,0.374531835,0.74906367,2.247191011
KOFAX LTD,12/5/13,104,0,0.961538462,0,0.961538462
VALERO ENERGY PARTNERS LP,12/11/13,215,3.720930233,2.790697674,0.930232558,2.325581395
AUTOHOME INC.,12/11/13,250,0,4.8,0.4,1.6
ARAMARK,12/12/13,214,0,7.943925234,0,3.271028037
"CATCHMARK TIMBER TRUST, INC.",12/12/13,211,0,5.213270142,0,0
TETRALOGIC PHARMACEUTICALS CORP,12/12/13,158,0,1.898734177,0,0
SCORPIO BULKERS INC.,12/13/13,83,0,1.204819277,0,3.614457831
"KINDRED BIOSCIENCES, INC.",12/12/13,168,1.19047619,2.976190476,0.595238095,2.380952381
HILTON WORLDWIDE HOLDINGS INC.,12/13/13,265,0,7.169811321,0,0.754716981
FIDELITY & GUARANTY LIFE,12/13/13,69,0,2.898550725,1.449275362,0
NIMBLE STORAGE INC,12/13/13,120,1.666666667,3.333333333,0,1.666666667
"CHENIERE ENERGY PARTNERS LP HOLDINGS, LLC",12/16/13,110,0,5.454545455,0,0
ABILITY INC,12/19/13,1255,0.15936255,3.107569721,0.079681275,0.3187251
"AMC ENTERTAINMENT HOLDINGS, INC.",12/19/13,82,0,4.87804878,0,1.219512195
QUNAR CAYMAN ISLANDS LTD.,11/1/13,242,1.239669421,3.719008264,0,1.652892562
"CONTAINER STORE GROUP, INC.",11/1/13,232,0,4.74137931,0,2.586206897
DARIOHEALTH CORP.,2/15/13,59,0,3.389830508,0,0
BLUE CAPITAL REINSURANCE HOLDINGS LTD.,11/6/13,210,0,3.333333333,0,0
AVIANCA HOLDINGS S.A.,11/7/13,70,1.428571429,1.428571429,0,0
ZENITH ENERGY LOGISTICS PARTNERS LP,11/7/13,151,0.662251656,4.635761589,0,5.298013245
BARRACUDA NETWORKS INC,11/6/13,206,0.970873786,2.912621359,0.485436893,2.912621359
KARYOPHARM THERAPEUTICS INC.,11/7/13,199,0,2.010050251,0,0.502512563
WIX.COM LTD.,11/7/13,124,2.419354839,2.419354839,1.612903226,0
"TWITTER, INC.",11/7/13,268,0.746268657,1.865671642,0.373134328,1.492537313
"NORCRAFT COMPANIES, INC.",11/7/13,173,0.578034682,4.624277457,0,2.89017341
MAVENIR SYSTEMS INC,11/7/13,156,0.641025641,3.205128205,1.923076923,1.923076923
"MIDCOAST ENERGY PARTNERS, L.P.",11/8/13,193,0,3.626943005,0,2.590673575
"LGI HOMES, INC.",11/8/13,74,2.702702703,4.054054054,1.351351351,1.351351351
J.G. WENTWORTH CO,11/13/13,155,0,7.741935484,0,0.64516129
"NMI HOLDINGS, INC.",11/8/13,89,0,2.247191011,0,0
"ESH HOSPITALITY, INC.",11/13/13,345,0,7.826086957,0,0
"CHEGG, INC",11/13/13,285,0.701754386,2.807017544,0.701754386,2.807017544
DYNAGAS LNG PARTNERS LP,11/14/13,181,0.552486188,5.524861878,0.552486188,2.762430939
EROS INTERNATIONAL PLC,11/14/13,65,1.538461538,0,0,0
"DEL TACO RESTAURANTS, INC.",11/14/13,1234,0.243111831,3.079416532,0,0.324149109
HOUGHTON MIFFLIN HARCOURT CO,11/14/13,39,0,2.564102564,0,0
TANDEM DIABETES CARE INC,11/14/13,179,0,1.117318436,0.558659218,1.675977654
RELYPSA INC,11/15/13,172,0,2.325581395,0,0.581395349
"ZULILY, INC.",11/15/13,154,1.298701299,1.948051948,0.649350649,0.649350649
EVOGENE LTD.,11/22/13,294,0.680272109,2.380952381,1.020408163,2.040816327
NAVIGATOR HOLDINGS LTD.,11/21/13,99,0,7.070707071,0,1.01010101
500.COM LTD,11/22/13,275,0.363636364,3.272727273,0.727272727,0.363636364
VINCE HOLDING CORP.,11/22/13,992,0.201612903,6.955645161,0.100806452,1.008064516
OXFORD IMMUNOTEC GLOBAL PLC,11/25/13,197,0.507614213,6.598984772,0.507614213,3.045685279
IDEAL POWER INC.,11/25/13,291,0.343642612,0.687285223,1.718213058,2.749140893
SUNGY MOBILE LTD,11/22/13,256,0.390625,3.125,1.171875,1.171875
FATE THERAPEUTICS INC,10/1/13,202,0,1.485148515,0.99009901,2.475247525
"RE/MAX HOLDINGS, INC.",10/3/13,282,1.063829787,1.773049645,0,0
"EMPIRE STATE REALTY TRUST, INC.",10/3/13,500,0.2,4.4,1.6,1.2
"BURLINGTON STORES, INC.",10/3/13,114,0,0.877192982,0,0
CHERRY HILL MORTGAGE INVESTMENT CORP,10/4/13,399,2.005012531,4.260651629,0.501253133,0
OCI PARTNERS LP,10/7/13,279,0,7.885304659,0,0.358422939
POTBELLY CORP,10/4/13,128,0,3.125,0.78125,1.5625
"QTS REALTY TRUST, INC.",10/10/13,242,0.41322314,5.371900826,1.239669421,6.198347107
"SFX ENTERTAINMENT, INC",10/10/13,152,3.947368421,1.973684211,0,1.315789474
LDR HOLDING CORP,10/9/13,249,0.803212851,3.212851406,0.803212851,3.614457831
ANTERO RESOURCES CORP,10/10/13,176,0,3.977272727,0,3.409090909
MACROGENICS INC,10/11/13,260,0,1.923076923,1.153846154,1.923076923
"WESTERN REFINING LOGISTICS, LP",10/10/13,168,0,4.166666667,0.595238095,1.19047619
STONEGATE MORTGAGE CORP,10/10/13,83,2.409638554,4.819277108,0,1.204819277
PLAINS GP HOLDINGS LP,10/16/13,106,1.886792453,0.943396226,0,0
VEEVA SYSTEMS INC,10/16/13,169,1.183431953,2.366863905,0.591715976,0.591715976
"ONEMAIN HOLDINGS, INC.",10/17/13,96,3.125,6.25,0,0
"ABENGOA, S.A.",10/17/13,319,0.313479624,5.956112853,0,1.567398119
VOXELJET AG,10/18/13,173,0.578034682,0.578034682,0.578034682,0.578034682
"STG GROUP, INC.",10/25/13,1147,0.174367916,4.446381866,0.087183958,0.348735833
AERIE PHARMACEUTICALS INC,10/28/13,166,0.602409639,3.012048193,0,3.012048193
"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",10/25/13,173,2.312138728,4.624277457,0,4.046242775
SPRAGUE RESOURCES LP,10/28/13,342,0.292397661,7.01754386,0,3.50877193
"COMMSCOPE HOLDING COMPANY, INC.",10/28/13,134,0,1.492537313,0,0
QUARTET MERGER CORP.,10/29/13,1299,0.153964588,3.079291763,0.076982294,0.307929176
CRITEO S.A.,10/30/13,148,1.351351351,2.027027027,2.027027027,3.378378378
BRIXMOR PROPERTY GROUP INC.,10/31/13,186,0,5.913978495,1.612903226,2.150537634
"SURGICAL CARE AFFILIATES, INC.",10/30/13,231,0,3.896103896,0,0
"VERACYTE, INC.",10/30/13,462,1.082251082,0.432900433,1.948051948,3.03030303
58.COM INC.,10/31/13,209,0.956937799,2.392344498,0,1.435406699
"MARCUS & MILLICHAP, INC.",10/31/13,82,1.219512195,4.87804878,0,2.43902439
ESSENT GROUP LTD.,11/1/13,69,0,0,1.449275362,0
CINER RESOURCES LP,9/16/13,101,0,2.97029703,0,0
ROI ACQUISITION CORP. II,9/18/13,1147,0.174367916,3.051438535,0,0.348735833
"CONTROLADORA VUELA COMPANIA DE AVIACION, S.A.B. DE C.V.",9/18/13,220,0,3.636363636,0,0
"BENEFITFOCUS,INC.",9/18/13,143,0.699300699,2.097902098,1.398601399,2.097902098
FIVE PRIME THERAPEUTICS INC,9/18/13,200,0.5,1.5,0,1.5
ACCELERON PHARMA INC,9/19/13,206,0.485436893,1.45631068,0.485436893,2.427184466
ROCKET FUEL INC.,9/20/13,150,0.666666667,4,0.666666667,1.333333333
"DNIB UNWIND, INC.",9/20/13,193,0,1.03626943,1.03626943,1.03626943
"FIREEYE, INC.",9/20/13,130,0.769230769,2.307692308,0.769230769,2.307692308
"CLUBCORP HOLDINGS, INC.",9/20/13,163,0,3.067484663,0,0
"IVERIC BIO, INC.",9/25/13,387,0.516795866,0.775193798,0,2.067183463
EVOKE PHARMA INC,9/25/13,243,0.411522634,1.646090535,0.411522634,0.411522634
"FOUNDATION MEDICINE, INC.",9/25/13,293,0.341296928,1.365187713,1.365187713,5.802047782
COVISINT CORP,9/26/13,204,2.450980392,2.450980392,0.980392157,1.960784314
"APPLIED OPTOELECTRONICS, INC.",9/26/13,194,1.546391753,3.608247423,0.515463918,3.608247423
MONTAGE TECHNOLOGY GROUP LTD,9/26/13,289,0.692041522,2.76816609,0.692041522,2.076124567
"PREMIER, INC.",9/27/13,159,2.51572327,2.51572327,0,0
VIOLIN MEMORY INC,9/27/13,227,0.881057269,3.524229075,0.881057269,2.202643172
"RINGCENTRAL, INC.",9/27/13,274,0.729927007,4.01459854,1.094890511,2.554744526
PATTERN ENERGY GROUP INC.,9/27/13,320,0,3.75,0,1.25
ENZYMOTEC LTD.,9/30/13,165,0,2.424242424,1.212121212,1.818181818
ARDMORE SHIPPING CORP,8/2/13,210,2.380952381,3.333333333,0,4.761904762
AMERICAN HOMES 4 RENT,8/2/13,201,0.995024876,3.980099502,1.492537313,2.985074627
"SPROUTS FARMERS MARKET, INC.",8/2/13,135,0,7.407407407,0,2.222222222
MARRONE BIO INNOVATIONS INC,8/2/13,297,1.346801347,1.01010101,1.01010101,5.050505051
CONTROL4 CORP,8/2/13,121,2.479338843,4.132231405,0.826446281,1.652892562
ATHLON ENERGY INC.,8/5/13,145,1.379310345,3.448275862,0,0
YUME INC,8/7/13,119,1.680672269,4.201680672,0,0
FOX FACTORY HOLDING CORP,8/8/13,139,0,7.913669065,0,7.913669065
INTREXON CORP,8/8/13,290,0.344827586,2.413793103,1.379310345,1.034482759
"WORLD POINT TERMINALS, LP",8/9/13,222,0.900900901,8.108108108,0,1.351351351
CVENT INC,8/9/13,168,1.19047619,2.380952381,1.19047619,2.976190476
FRANK'S INTERNATIONAL N.V.,8/9/13,88,0,2.272727273,0,0
"BMC STOCK HOLDINGS, INC.",8/12/13,114,0,3.50877193,0,0
"JASON INDUSTRIES, INC.",8/9/13,1744,0.229357798,2.46559633,0.05733945,0.172018349
ANDEAVOR MIDSTREAM PARTNERS LP,8/9/13,181,0,5.524861878,0,1.657458564
MIX TELEMATICS LTD,8/12/13,95,2.105263158,2.105263158,1.052631579,0
"INDEPENDENCE REALTY TRUST, INC.",8/14/13,109,0.917431193,3.669724771,2.752293578,0
ISHARES COMMODITY OPTIMIZED TRUST,8/8/13,157,0,2.547770701,0,0
"BAT GROUP, INC.",8/15/13,470,0.85106383,3.829787234,0,0.212765957
"ENVISION HEALTHCARE HOLDINGS, INC.",8/14/13,123,0.81300813,2.43902439,0,0
THIRD POINT REINSURANCE LTD.,8/19/13,158,0,1.265822785,1.265822785,0
SOPHIRIS BIO INC.,8/16/13,174,0,1.724137931,0.574712644,0
"TOBIRA THERAPEUTICS, INC.",8/22/13,302,0.331125828,1.324503311,0.331125828,2.649006623
"CLEARWAY ENERGY, INC.",7/18/13,209,1.435406699,3.349282297,0,0.4784689
ONCOMED PHARMACEUTICALS INC,7/18/13,218,0,2.293577982,0.458715596,3.211009174
"UCP, INC.",7/18/13,274,0.729927007,5.474452555,0,0.364963504
"DIAMOND RESORTS INTERNATIONAL, INC.",7/19/13,1002,3.093812375,7.48502994,0,0.499001996
PHYSICIANS REALTY TRUST,7/19/13,270,0.37037037,4.074074074,1.111111111,1.111111111
"VISLINK TECHNOLOGIES, INC.",7/23/13,165,1.212121212,3.636363636,0,1.818181818
"RETAILMENOT, INC.",7/19/13,384,0.260416667,3.125,0,0.260416667
"REXFORD INDUSTRIAL REALTY, INC.",7/22/13,444,1.576576577,5.855855856,0.900900901,0.45045045
PHILLIPS 66 PARTNERS LP,7/24/13,196,3.571428571,2.551020408,1.020408163,1.020408163
"HEAT BIOLOGICS, INC.",7/24/13,539,0,2.040816327,0.185528757,0.742115028
GRANA & MONTERO S.A.A.,7/24/13,168,1.785714286,3.571428571,0.595238095,0.595238095
"JONES ENERGY, INC.",7/25/13,219,0.456621005,4.109589041,0,2.739726027
AGIOS PHARMACEUTICALS INC,7/24/13,246,0.81300813,1.62601626,0.406504065,1.219512195
SILVER EAGLE ACQUISITION CORP.,7/26/13,1343,0.148920328,3.12732688,0,0.297840655
CONATUS PHARMACEUTICALS INC.,7/25/13,244,0,0.819672131,0.409836066,0.819672131
"CELLULAR DYNAMICS INTERNATIONAL, INC.",7/26/13,165,0.606060606,3.03030303,0.606060606,2.424242424
"ONCONOVA THERAPEUTICS, INC.",7/25/13,126,0,2.380952381,0,1.587301587
"WCI COMMUNITIES, INC.",7/25/13,81,1.234567901,4.938271605,0,1.234567901
"LIQUID HOLDINGS GROUP, INC.",7/26/13,379,1.055408971,7.124010554,0,0.791556728
"AZURE MIDSTREAM PARTNERS, LP",7/29/13,217,0,4.147465438,0,5.069124424
"ARISTA NETWORKS, INC.",6/6/14,191,1.047120419,2.094240838,0.523560209,1.570680628
"RADIUS HEALTH, INC.",6/6/14,124,0,1.612903226,0,1.612903226
"NEXEO SOLUTIONS, INC.",6/9/14,1456,0.206043956,3.64010989,0,0.274725275
ZHAOPIN LTD,6/12/14,467,0.428265525,4.925053533,0.214132762,2.355460385
HERMITAGE OFFSHORE SERVICES LTD.,6/13/14,104,1.923076923,3.846153846,0,2.884615385
TRINSEO S.A.,6/12/14,78,0,5.128205128,0,0
"MOBILEIRON, INC.",6/12/14,131,1.526717557,3.816793893,0.763358779,0.763358779
"RANGE RESOURCES - LOUISIANA, INC.",6/16/14,242,0.41322314,4.545454545,0,2.479338843
ASPEN AEROGELS INC,6/16/14,176,0,2.272727273,0,1.704545455
ATLANTICA YIELD PLC,6/16/14,76,0,2.631578947,0,0
"CENTURY COMMUNITIES, INC.",6/18/14,128,1.5625,3.125,0,0.78125
FORESIGHT ENERGY LP,6/19/14,132,0,2.272727273,0,2.272727273
"MIRAGEN THERAPEUTICS, INC.",6/19/14,149,0,4.697986577,0,1.342281879
PARNELL PHARMACEUTICALS HOLDINGS LTD,6/18/14,202,0.99009901,2.475247525,0.495049505,4.455445545
VIPER ENERGY PARTNERS LP,6/18/14,134,0,4.47761194,0,1.492537313
"ZS PHARMA, INC.",6/18/14,218,0.917431193,1.834862385,0,1.376146789
IHS MARKIT LTD.,6/20/14,23,0,0,0,0
"ZAFGEN, INC.",6/19/14,234,0,1.709401709,0.427350427,0.854700855
"ARDELYX, INC.",6/19/14,267,0.74906367,1.498127341,0.374531835,2.996254682
"KITE PHARMA, INC.",6/23/14,334,0.299401198,0.598802395,0.598802395,2.095808383
MONTAGE RESOURCES CORP,6/23/14,290,0,2.413793103,0,3.448275862
XUNLEI LTD,6/24/14,164,1.219512195,2.43902439,1.219512195,1.219512195
MATERIALISE NV,6/26/14,280,0.357142857,0.357142857,1.071428571,0.714285714
"AMPHASTAR PHARMACEUTICALS, INC.",6/25/14,186,1.075268817,1.075268817,0,2.688172043
ADEPTUS HEALTH INC.,6/25/14,322,0,4.968944099,0.310559006,3.726708075
IMPRIVATA INC,6/25/14,164,1.219512195,2.43902439,0.609756098,1.219512195
"GOPRO, INC.",6/26/14,179,1.117318436,5.027932961,0.558659218,0.558659218
GARNERO GROUP ACQUISITION CO,6/26/14,1285,0.155642023,3.035019455,0.077821012,0.311284047
TCP INTERNATIONAL HOLDINGS LTD.,6/27/14,131,0.763358779,11.45038168,0,2.290076336
SERVICEMASTER GLOBAL HOLDINGS INC,6/27/14,151,0,5.298013245,0,1.324503311
"NEXTERA ENERGY PARTNERS, LP",6/30/14,113,0.884955752,5.309734513,0,0
MOKO SOCIAL MEDIA LTD,6/27/14,75,0,2.666666667,0,0
"MICHAELS COMPANIES, INC.",6/27/14,123,0,4.06504065,0,0
ARES MANAGEMENT CORP,5/5/14,175,0,5.142857143,0.571428571,3.428571429
"ALDEYRA THERAPEUTICS, INC.",5/2/14,224,0.446428571,1.339285714,1.339285714,0.892857143
"PAPA MURPHY'S HOLDINGS, INC.",5/5/14,134,0,5.223880597,0,3.731343284
SCYNEXIS INC,5/2/14,199,0,3.015075377,0,4.020100503
GASLOG PARTNERS LP,5/8/14,299,0,3.010033445,0.334448161,5.016722408
ALDER BIOPHARMACEUTICALS INC,5/8/14,234,0.854700855,0.854700855,0,3.418803419
DORIAN LPG LTD.,5/9/14,94,1.063829787,0,0,2.127659574
"K2M GROUP HOLDINGS, INC.",5/9/14,224,0,5.357142857,0,3.125
CHEETAH MOBILE INC.,5/8/14,230,0.434782609,1.739130435,0.869565217,0.434782609
PBF LOGISTICS LP,5/9/14,231,0,7.792207792,0.432900433,2.164502165
TUNIU CORP,5/9/14,191,1.047120419,2.094240838,0.523560209,2.617801047
"SERVISFIRST BANCSHARES, INC.",5/14/14,96,3.125,8.333333333,0,1.041666667
"ZENDESK, INC.",5/16/14,364,0.549450549,1.648351648,0.274725275,2.472527473
"BANKWELL FINANCIAL GROUP, INC.",5/16/14,111,5.405405405,1.801801802,0.900900901,0
VANECK MERK GOLD TRUST,5/14/14,40,0,2.5,0,0
JUMEI INTERNATIONAL HOLDING LTD,5/16/14,200,0.5,3.5,0.5,2
"TRUECAR, INC.",5/16/14,169,1.775147929,2.958579882,0.591715976,2.366863905
TECOGEN INC.,5/19/14,207,0.483091787,2.898550725,0,2.898550725
"JD.COM, INC.",5/22/14,305,0.327868852,4.590163934,0.327868852,0.655737705
SUNEDISON SEMICONDUCTOR LTD,5/23/14,464,0,4.094827586,0,1.077586207
"SUPERIOR DRILLING PRODUCTS, INC.",5/27/14,252,2.380952381,7.936507937,0.396825397,0.793650794
"HERITAGE INSURANCE HOLDINGS, INC.",5/27/14,173,0,2.312138728,0.578034682,0.578034682
AGILE THERAPEUTICS INC,5/23/14,178,0,2.247191011,0,3.370786517
"PARSLEY ENERGY, INC.",5/27/14,187,1.604278075,1.604278075,2.139037433,3.20855615
RESONANT INC,5/29/14,170,0.588235294,2.941176471,1.176470588,1.764705882
"1347 PROPERTY INSURANCE HOLDINGS, INC.",4/1/14,139,1.438848921,2.158273381,0.71942446,1.438848921
"RUBICON PROJECT, INC.",4/3/14,185,0.540540541,2.162162162,0.540540541,0.540540541
"TARENA INTERNATIONAL, INC.",4/3/14,235,0.425531915,1.276595745,0.85106383,1.276595745
"CORIUM INTERNATIONAL, INC.",4/3/14,177,0.564971751,1.694915254,0.564971751,0.564971751
"FIVE9, INC.",4/4/14,188,1.063829787,3.191489362,0.531914894,0.531914894
"IMS HEALTH HOLDINGS, INC.",4/4/14,432,0,4.398148148,0,0.231481481
GRUBHUB INC.,4/7/14,127,1.57480315,2.362204724,0.787401575,0.787401575
"OPOWER, INC.",4/4/14,165,1.212121212,2.424242424,1.818181818,0.606060606
LA QUINTA HOLDINGS INC.,4/9/14,152,0,7.894736842,0,0.657894737
"IKANG HEALTHCARE GROUP, INC.",4/9/14,295,0.677966102,3.728813559,0,1.016949153
INPIXON,4/10/14,244,2.868852459,0.819672131,0.819672131,1.229508197
ALLY FINANCIAL INC.,4/11/14,13,0,0,0,0
ADAMAS PHARMACEUTICALS INC,4/10/14,282,0.354609929,2.127659574,0,4.609929078
"DARE BIOSCIENCE, INC.",4/14/14,231,0,1.731601732,0.432900433,1.731601732
"ENABLE MIDSTREAM PARTNERS, LP",4/11/14,211,0,3.791469194,0.473933649,3.791469194
FARMLAND PARTNERS INC.,4/14/14,467,0.642398287,7.494646681,1.284796574,0.214132762
"PROTEA BIOSCIENCES GROUP, INC.",4/7/14,7,0,0,0,0
PHIBRO ANIMAL HEALTH CORP,4/14/14,367,0,6.267029973,0,4.904632153
"ZOE'S KITCHEN, INC.",4/14/14,195,0,3.076923077,1.025641026,2.564102564
WEIBO CORP,4/17/14,298,1.006711409,4.026845638,0.33557047,1.677852349
"CITY OFFICE REIT, INC.",4/16/14,242,0.826446281,6.198347107,0.826446281,0.826446281
"PAYCOM SOFTWARE, INC.",4/15/14,254,0,3.937007874,0,0
"TRIVASCULAR TECHNOLOGIES, INC.",4/17/14,222,0,3.153153153,0.900900901,0.45045045
MOELIS & CO,4/17/14,160,0,2.5,1.875,0
LEJU HOLDINGS LTD,4/17/14,228,0.438596491,2.631578947,0.438596491,1.315789474
"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",4/17/14,215,0,6.511627907,0,1.860465116
SABRE CORP,4/17/14,260,0.384615385,2.692307692,0,1.538461538
"IMMUNIC, INC.",4/17/14,303,0,0.660066007,0.330033003,0.330033003
QUOTIENT LTD,4/28/14,245,0.408163265,0.408163265,0.408163265,2.448979592
FUNCTION(X) INC.,4/25/14,366,0,5.464480874,0,0.819672131
"LOMBARD MEDICAL, INC.",4/25/14,155,1.290322581,3.225806452,0,3.225806452
"BG STAFFING, INC.",1/22/14,28,0,7.142857143,0,0
